# k j freq[thz] 1/tau_3ph[tHz] 1/tau_iso[thz]
6.59000000e+02 3.00000000e+00 1.86073999e+00 1.70077572e-01 2.99239461e-03
6.59000000e+02 4.00000000e+00 2.20169343e+00 1.64928866e-01 4.82563486e-03
6.59000000e+02 5.00000000e+00 2.32259355e+00 1.34907797e-01 9.12548018e-03
6.59000000e+02 6.00000000e+00 2.54092907e+00 4.35530585e-01 1.65655282e-03
6.60000000e+02 1.00000000e+00 1.22271067e+00 8.43497478e-02 7.16093167e-04
6.60000000e+02 2.00000000e+00 1.59768750e+00 1.87630638e-01 2.10000158e-03
6.60000000e+02 3.00000000e+00 1.79576008e+00 1.81126279e-01 2.12358359e-03
6.60000000e+02 4.00000000e+00 2.25464869e+00 1.77635038e-01 5.92866763e-03
6.60000000e+02 5.00000000e+00 2.28373151e+00 1.52521795e-01 8.76982795e-03
6.60000000e+02 6.00000000e+00 2.49599324e+00 4.28809111e-01 1.80033021e-03
6.61000000e+02 1.00000000e+00 1.30337270e+00 1.08665651e-01 8.67933087e-04
6.61000000e+02 2.00000000e+00 1.65665959e+00 1.71425731e-01 2.55327355e-03
6.61000000e+02 3.00000000e+00 1.77634255e+00 1.89116354e-01 1.62214749e-03
6.61000000e+02 4.00000000e+00 2.21929422e+00 1.84264884e-01 5.23277619e-03
6.61000000e+02 5.00000000e+00 2.30467798e+00 1.75685789e-01 9.27128198e-03
6.61000000e+02 6.00000000e+00 2.46162209e+00 4.13450367e-01 2.31374472e-03
6.62000000e+02 1.00000000e+00 1.38276362e+00 1.29214659e-01 1.04608378e-03
6.62000000e+02 2.00000000e+00 1.61021281e+00 1.53687973e-01 2.05391862e-03
6.62000000e+02 3.00000000e+00 1.86068003e+00 1.90040003e-01 3.17804314e-03
6.62000000e+02 4.00000000e+00 2.14267038e+00 2.00189780e-01 4.09655599e-03
6.62000000e+02 5.00000000e+00 2.34469422e+00 1.89548666e-01 6.87138253e-03
6.62000000e+02 6.00000000e+00 2.43151698e+00 3.57545095e-01 4.60841425e-03
6.63000000e+02 1.00000000e+00 1.45997205e+00 1.48254672e-01 1.08509701e-03
6.63000000e+02 2.00000000e+00 1.53868244e+00 1.37378111e-01 1.56056398e-03
6.63000000e+02 3.00000000e+00 1.96697129e+00 1.87245580e-01 2.42064531e-03
6.63000000e+02 4.00000000e+00 2.05665107e+00 2.01657219e-01 3.75751332e-03
6.63000000e+02 5.00000000e+00 2.37810304e+00 2.14299338e-01 1.54489272e-02
6.63000000e+02 6.00000000e+00 2.40044054e+00 2.78336771e-01 1.32262695e-02
6.64000000e+02 1.00000000e+00 1.46216953e+00 1.15709001e-01 1.05668285e-03
6.64000000e+02 2.00000000e+00 1.53444938e+00 1.61408515e-01 1.57446442e-03
6.64000000e+02 3.00000000e+00 1.96479180e+00 2.03368597e-01 2.42236010e-03
6.64000000e+02 4.00000000e+00 2.07354734e+00 1.94383484e-01 3.89781409e-03
6.64000000e+02 5.00000000e+00 2.36469034e+00 2.49136121e-01 8.35162308e-03
6.64000000e+02 6.00000000e+00 2.40646036e+00 2.28201612e-01 1.06990631e-02
6.65000000e+02 1.00000000e+00 1.38333922e+00 9.44287063e-02 1.04853667e-03
6.65000000e+02 2.00000000e+00 1.60421098e+00 1.72981052e-01 2.14508294e-03
6.65000000e+02 3.00000000e+00 1.87217406e+00 2.10617214e-01 3.34099166e-03
6.65000000e+02 4.00000000e+00 2.17360892e+00 1.95409823e-01 4.41113717e-03
6.65000000e+02 5.00000000e+00 2.32387966e+00 2.19923774e-01 9.16552688e-03
6.65000000e+02 6.00000000e+00 2.43111826e+00 2.85927506e-01 4.73974981e-03
6.66000000e+02 1.00000000e+00 1.30314486e+00 7.79958194e-02 8.68533888e-04
6.66000000e+02 2.00000000e+00 1.65696837e+00 1.80698835e-01 2.71370231e-03
6.66000000e+02 3.00000000e+00 1.79218656e+00 2.18743711e-01 1.97614462e-03
6.66000000e+02 4.00000000e+00 2.25788345e+00 1.94273969e-01 5.74603296e-03
6.66000000e+02 5.00000000e+00 2.27914170e+00 1.79067381e-01 8.74756092e-03
6.66000000e+02 6.00000000e+00 2.45875908e+00 3.91068007e-01 2.40506201e-03
6.67000000e+02 1.00000000e+00 1.22298048e+00 5.62502461e-02 7.17151464e-04
6.67000000e+02 2.00000000e+00 1.62831425e+00 2.04134541e-01 2.16289452e-03
6.67000000e+02 3.00000000e+00 1.79018994e+00 2.02973975e-01 1.82109713e-03
6.67000000e+02 4.00000000e+00 2.22131182e+00 1.86083902e-01 5.15944800e-03
6.67000000e+02 5.00000000e+00 2.32176013e+00 1.39070066e-01 9.27983774e-03
6.67000000e+02 6.00000000e+00 2.50213298e+00 4.55865392e-01 1.75652985e-03
6.68000000e+02 1.00000000e+00 1.14495361e+00 3.89218644e-02 5.88054608e-04
6.68000000e+02 2.00000000e+00 1.53825674e+00 2.09809430e-01 1.56639401e-03
6.68000000e+02 3.00000000e+00 1.84648188e+00 1.78156578e-01 3.67284393e-03
6.68000000e+02 4.00000000e+00 2.16093671e+00 1.68003132e-01 4.21202026e-03
6.68000000e+02 5.00000000e+00 2.34690968e+00 1.21569314e-01 8.00733322e-03
6.68000000e+02 6.00000000e+00 2.56886668e+00 5.05234227e-01 1.57988920e-03
6.69000000e+02 1.00000000e+00 1.07196026e+00 3.23666494e-02 4.83135101e-04
6.69000000e+02 2.00000000e+00 1.43885170e+00 2.17774777e-01 1.38937443e-03
6.69000000e+02 3.00000000e+00 1.90863776e+00 1.68695227e-01 2.86873313e-03
6.69000000e+02 4.00000000e+00 2.09492551e+00 1.44607095e-01 3.74478944e-03
6.69000000e+02 5.00000000e+00 2.34762618e+00 1.28414213e-01 7.53163716e-03
6.69000000e+02 6.00000000e+00 2.64875526e+00 5.74422131e-01 1.48203821e-03
6.70000000e+02 1.00000000e+00 1.04756918e+00 3.27785025e-02 4.52479362e-04
6.70000000e+02 2.00000000e+00 1.31610187e+00 2.21539879e-01 8.92912538e-04
6.70000000e+02 3.00000000e+00 1.95029686e+00 1.60235354e-01 2.52744720e-03
6.70000000e+02 4.00000000e+00 2.18514192e+00 1.56335985e-01 4.61271120e-03
6.70000000e+02 5.00000000e+00 2.34645400e+00 1.16692242e-01 8.11664468e-03
6.70000000e+02 6.00000000e+00 2.53336531e+00 3.24814531e-01 1.66597658e-03
6.71000000e+02 1.00000000e+00 1.11385619e+00 4.03191665e-02 5.41690003e-04
6.71000000e+02 2.00000000e+00 1.42093014e+00 1.94957236e-01 1.19003909e-03
6.71000000e+02 3.00000000e+00 1.87855063e+00 1.59744664e-01 2.88287652e-03
6.71000000e+02 4.00000000e+00 2.23689201e+00 1.67592616e-01 5.56725745e-03
6.71000000e+02 5.00000000e+00 2.34342610e+00 1.13631973e-01 7.09125541e-03
6.71000000e+02 6.00000000e+00 2.47952567e+00 3.04092785e-01 2.05653035e-03
6.72000000e+02 1.00000000e+00 1.18532361e+00 5.89692181e-02 6.52186016e-04
6.72000000e+02 2.00000000e+00 1.52864840e+00 1.76113079e-01 1.51691094e-03
6.72000000e+02 3.00000000e+00 1.80703226e+00 1.55887561e-01 2.66692900e-03
6.72000000e+02 4.00000000e+00 2.28081754e+00 1.64905748e-01 7.95928232e-03
6.72000000e+02 5.00000000e+00 2.31401650e+00 1.41376727e-01 9.35575795e-03
6.72000000e+02 6.00000000e+00 2.44433608e+00 2.81064673e-01 2.73679087e-03
6.73000000e+02 1.00000000e+00 1.25903646e+00 8.39997312e-02 7.81955955e-04
6.73000000e+02 2.00000000e+00 1.62599686e+00 1.70172214e-01 2.04175124e-03
6.73000000e+02 3.00000000e+00 1.74925934e+00 1.50891467e-01 1.27454024e-03
6.73000000e+02 4.00000000e+00 2.25274501e+00 1.87797659e-01 6.06090150e-03
6.73000000e+02 5.00000000e+00 2.32215286e+00 1.51870436e-01 9.15367707e-03
6.73000000e+02 6.00000000e+00 2.42624963e+00 2.68807088e-01 5.65503495e-03
6.74000000e+02 1.00000000e+00 1.33295018e+00 1.07943451e-01 9.30304852e-04
6.74000000e+02 2.00000000e+00 1.62778962e+00 1.34218459e-01 1.93117456e-03
6.74000000e+02 3.00000000e+00 1.78975824e+00 1.68023738e-01 1.74920727e-03
6.74000000e+02 4.00000000e+00 2.18092984e+00 1.97543741e-01 4.55811821e-03
6.74000000e+02 5.00000000e+00 2.35189522e+00 1.52786754e-01 7.71117477e-03
6.74000000e+02 6.00000000e+00 2.41232729e+00 2.81388936e-01 8.73439564e-03
6.75000000e+02 1.00000000e+00 1.40588358e+00 1.25593271e-01 1.14317654e-03
6.75000000e+02 2.00000000e+00 1.56375704e+00 1.07481578e-01 1.68765540e-03
6.75000000e+02 3.00000000e+00 1.89729063e+00 1.71830754e-01 2.82099084e-03
6.75000000e+02 4.00000000e+00 2.10161387e+00 2.03712871e-01 3.96023513e-03
6.75000000e+02 5.00000000e+00 2.37402287e+00 1.62357693e-01 1.22214834e-02
6.75000000e+02 6.00000000e+00 2.39588070e+00 2.80537960e-01 1.40449552e-02
6.76000000e+02 1.00000000e+00 1.47714414e+00 1.46164213e-01 9.63631228e-04
6.76000000e+02 2.00000000e+00 1.49285923e+00 8.48428287e-02 1.20902619e-03
6.76000000e+02 3.00000000e+00 2.00185808e+00 1.90891789e-01 2.08501309e-03
6.76000000e+02 4.00000000e+00 2.02767617e+00 1.96583381e-01 2.96524018e-03
6.76000000e+02 5.00000000e+00 2.37223011e+00 2.37021306e-01 1.11324304e-02
6.76000000e+02 6.00000000e+00 2.39058937e+00 1.45688070e-01 1.19247885e-02
6.77000000e+02 1.00000000e+00 1.42024661e+00 6.02551202e-02 1.24284731e-03
6.77000000e+02 2.00000000e+00 1.54657297e+00 1.65144584e-01 1.56904025e-03
6.77000000e+02 3.00000000e+00 1.92967117e+00 2.05942682e-01 2.75326050e-03
6.77000000e+02 4.00000000e+00 2.12784867e+00 2.06382162e-01 3.91703068e-03
6.77000000e+02 5.00000000e+00 2.34438843e+00 2.15894126e-01 6.95156943e-03
6.77000000e+02 6.00000000e+00 2.39804220e+00 1.53865328e-01 1.41502237e-02
6.78000000e+02 1.00000000e+00 1.34762500e+00 4.30685479e-02 9.64335857e-04
6.78000000e+02 2.00000000e+00 1.61146294e+00 1.76769328e-01 2.17564781e-03
6.78000000e+02 3.00000000e+00 1.84515980e+00 2.21436369e-01 3.92590070e-03
6.78000000e+02 4.00000000e+00 2.23743164e+00 2.29005885e-01 5.32169983e-03
6.78000000e+02 5.00000000e+00 2.31022413e+00 1.91846155e-01 9.44533144e-03
6.78000000e+02 6.00000000e+00 2.40000284e+00 1.88632977e-01 1.31874434e-02
6.79000000e+02 1.00000000e+00 1.27614859e+00 3.47414024e-02 8.16302450e-04
6.79000000e+02 2.00000000e+00 1.65602702e+00 1.83240797e-01 2.80190751e-03
6.79000000e+02 3.00000000e+00 1.77851904e+00 2.16435225e-01 1.60878910e-03
6.79000000e+02 4.00000000e+00 2.26469172e+00 1.94979664e-01 6.17051309e-03
6.79000000e+02 5.00000000e+00 2.33830565e+00 1.71631685e-01 8.43947886e-03
6.79000000e+02 6.00000000e+00 2.40514428e+00 2.50983227e-01 1.11784536e-02
6.80000000e+02 1.00000000e+00 1.20774505e+00 3.06534080e-02 6.89838111e-04
6.80000000e+02 2.00000000e+00 1.62031280e+00 2.06606448e-01 2.19930858e-03
6.80000000e+02 3.00000000e+00 1.79027388e+00 2.01023612e-01 1.81079578e-03
6.80000000e+02 4.00000000e+00 2.21643720e+00 1.79613830e-01 5.09931023e-03
6.80000000e+02 5.00000000e+00 2.36275069e+00 9.79431929e-02 8.03099598e-03
6.80000000e+02 6.00000000e+00 2.47189297e+00 3.89858988e-01 2.12724544e-03
6.81000000e+02 1.00000000e+00 1.09207031e+00 3.24130197e-02 5.09983311e-04
6.81000000e+02 2.00000000e+00 1.35160624e+00 2.07066775e-01 9.70105885e-04
6.81000000e+02 3.00000000e+00 1.89158559e+00 1.38707221e-01 2.75530350e-03
6.81000000e+02 4.00000000e+00 2.27280110e+00 1.64303706e-01 7.02011361e-03
6.81000000e+02 5.00000000e+00 2.35190122e+00 9.40804576e-02 7.76498175e-03
6.81000000e+02 6.00000000e+00 2.42771562e+00 2.45291026e-01 5.46751906e-03
6.82000000e+02 1.00000000e+00 1.15337177e+00 3.95826406e-02 6.01402279e-04
6.82000000e+02 2.00000000e+00 1.45340061e+00 1.79791442e-01 1.25089120e-03
6.82000000e+02 3.00000000e+00 1.81758793e+00 1.30583762e-01 4.37574375e-03
6.82000000e+02 4.00000000e+00 2.30898599e+00 1.57591498e-01 8.62361798e-03
6.82000000e+02 5.00000000e+00 2.33850051e+00 1.27441460e-01 8.40484915e-03
6.82000000e+02 6.00000000e+00 2.39565286e+00 1.93954064e-01 1.38316674e-02
6.83000000e+02 1.00000000e+00 1.21890031e+00 5.89946138e-02 7.09373838e-04
6.83000000e+02 2.00000000e+00 1.55857364e+00 1.62082435e-01 1.60511807e-03
6.83000000e+02 3.00000000e+00 1.74827602e+00 1.17964870e-01 1.17423080e-03
6.83000000e+02 4.00000000e+00 2.27934856e+00 1.88148878e-01 8.27965791e-03
6.83000000e+02 5.00000000e+00 2.34424153e+00 1.36114238e-01 7.03738824e-03
6.83000000e+02 6.00000000e+00 2.39399201e+00 1.62482208e-01 1.33830931e-02
6.84000000e+02 1.00000000e+00 1.28625158e+00 8.21213589e-02 8.34525117e-04
6.84000000e+02 2.00000000e+00 1.63201968e+00 1.28301190e-01 1.94428404e-03
6.84000000e+02 3.00000000e+00 1.71789810e+00 1.36206009e-01 8.88653629e-04
6.84000000e+02 4.00000000e+00 2.21390696e+00 2.00081233e-01 5.16317206e-03
6.84000000e+02 5.00000000e+00 2.36671694e+00 1.31666783e-01 8.85370491e-03
6.84000000e+02 6.00000000e+00 2.39409394e+00 1.76067807e-01 1.33523209e-02
6.85000000e+02 1.00000000e+00 1.35389365e+00 1.04031859e-01 9.77177311e-04
6.85000000e+02 2.00000000e+00 1.58888261e+00 7.98218377e-02 1.91223237e-03
6.85000000e+02 3.00000000e+00 1.80937063e+00 1.55120529e-01 2.76357179e-03
6.85000000e+02 4.00000000e+00 2.14322500e+00 2.04410776e-01 4.14632200e-03
6.85000000e+02 5.00000000e+00 2.38102001e+00 1.47857909e-01 1.31205831e-02
6.85000000e+02 6.00000000e+00 2.39034954e+00 1.85894683e-01 1.20189117e-02
6.86000000e+02 1.00000000e+00 1.42105905e+00 1.25593902e-01 1.25652849e-03
6.86000000e+02 2.00000000e+00 1.52531471e+00 5.51310465e-02 1.53613017e-03
6.86000000e+02 3.00000000e+00 1.92330958e+00 1.63858407e-01 2.51737966e-03
6.86000000e+02 4.00000000e+00 2.07019567e+00 1.99688486e-01 4.11696950e-03
6.86000000e+02 5.00000000e+00 2.37655012e+00 2.54798493e-01 1.49308610e-02
6.86000000e+02 6.00000000e+00 2.39198940e+00 1.13910785e-01 1.22137730e-02
6.87000000e+02 1.00000000e+00 1.46068556e+00 3.66202444e-02 1.07591700e-03
6.87000000e+02 2.00000000e+00 1.48745698e+00 1.47613459e-01 1.10510708e-03
6.87000000e+02 3.00000000e+00 1.98347783e+00 2.02653956e-01 2.22755057e-03
6.87000000e+02 4.00000000e+00 2.05053231e+00 1.87417536e-01 3.69679404e-03
6.87000000e+02 5.00000000e+00 2.35967482e+00 2.08242661e-01 7.79792005e-03
6.87000000e+02 6.00000000e+00 2.39260098e+00 1.04049503e-01 1.23894677e-02
6.88000000e+02 1.00000000e+00 1.39684185e+00 2.47692129e-02 1.09684751e-03
6.88000000e+02 2.00000000e+00 1.55245788e+00 1.66457485e-01 1.57839393e-03
6.88000000e+02 3.00000000e+00 1.91070932e+00 2.16761283e-01 2.91079056e-03
6.88000000e+02 4.00000000e+00 2.16113457e+00 2.20835376e-01 4.17699962e-03
6.88000000e+02 5.00000000e+00 2.33610817e+00 1.97570281e-01 8.99647652e-03
6.88000000e+02 6.00000000e+00 2.38709980e+00 9.83158495e-02 9.81002632e-03
6.89000000e+02 1.00000000e+00 1.33479090e+00 2.29410415e-02 9.36362334e-04
6.89000000e+02 2.00000000e+00 1.61372937e+00 1.80745539e-01 2.18050929e-03
6.89000000e+02 3.00000000e+00 1.83582128e+00 2.24407956e-01 4.34072041e-03
6.89000000e+02 4.00000000e+00 2.26742583e+00 2.78356915e-01 5.91247024e-03
6.89000000e+02 5.00000000e+00 2.30908792e+00 1.80347204e-01 1.02015760e-02
6.89000000e+02 6.00000000e+00 2.37786021e+00 7.98275724e-02 1.57463970e-02
6.90000000e+02 1.00000000e+00 1.12703205e+00 3.16425656e-02 5.61790382e-04
6.90000000e+02 2.00000000e+00 1.38044023e+00 1.91997542e-01 1.03662655e-03
6.90000000e+02 3.00000000e+00 1.82162913e+00 1.02746412e-01 3.80035446e-03
6.90000000e+02 4.00000000e+00 2.33317321e+00 1.62244688e-01 7.99560647e-03
6.90000000e+02 5.00000000e+00 2.35629317e+00 7.54808128e-02 7.64677976e-03
6.90000000e+02 6.00000000e+00 2.35900929e+00 1.84533168e-01 8.15582619e-03
6.91000000e+02 1.00000000e+00 1.18321307e+00 3.90974739e-02 6.48943942e-04
6.91000000e+02 2.00000000e+00 1.47927866e+00 1.66198817e-01 1.01771336e-03
6.91000000e+02 3.00000000e+00 1.75270395e+00 8.96885118e-02 1.15946320e-03
6.91000000e+02 4.00000000e+00 2.29719517e+00 1.85288123e-01 8.76869292e-03
6.91000000e+02 5.00000000e+00 2.36468435e+00 1.05021057e-01 8.30430606e-03
6.91000000e+02 6.00000000e+00 2.37263183e+00 1.13150204e-01 1.20657941e-02
6.92000000e+02 1.00000000e+00 1.24292564e+00 5.81422392e-02 7.53003857e-04
6.92000000e+02 2.00000000e+00 1.58172957e+00 1.53355887e-01 1.85083296e-03
6.92000000e+02 3.00000000e+00 1.69206502e+00 7.47641192e-02 7.00744356e-04
6.92000000e+02 4.00000000e+00 2.24140988e+00 1.89234810e-01 5.79428822e-03
6.92000000e+02 5.00000000e+00 2.37632527e+00 1.11228519e-01 1.47082935e-02
6.92000000e+02 6.00000000e+00 2.38670107e+00 1.16104912e-01 9.94826187e-03
6.93000000e+02 1.00000000e+00 1.30432304e+00 8.08505478e-02 8.70831368e-04
6.93000000e+02 2.00000000e+00 1.61147793e+00 6.20312762e-02 2.01258106e-03
6.93000000e+02 3.00000000e+00 1.71350015e+00 1.49978553e-01 8.09161956e-04
6.93000000e+02 4.00000000e+00 2.18139452e+00 1.91874867e-01 4.63666048e-03
6.93000000e+02 5.00000000e+00 2.38025854e+00 1.40355802e-01 1.48465820e-02
6.93000000e+02 6.00000000e+00 2.39650127e+00 1.05336006e-01 1.43489353e-02
6.94000000e+02 1.00000000e+00 1.36635600e+00 1.02276260e-01 1.00551806e-03
6.94000000e+02 2.00000000e+00 1.55875651e+00 3.58128991e-02 1.60230870e-03
6.94000000e+02 3.00000000e+00 1.82318205e+00 1.48858257e-01 3.47070026e-03
6.94000000e+02 4.00000000e+00 2.11835725e+00 1.94566914e-01 4.04715751e-03
6.94000000e+02 5.00000000e+00 2.37804908e+00 1.80827575e-01 1.57125325e-02
6.94000000e+02 6.00000000e+00 2.40024268e+00 9.72819425e-02 1.31674540e-02
6.95000000e+02 1.00000000e+00 1.42856884e+00 1.25749941e-01 1.30711249e-03
6.95000000e+02 2.00000000e+00 1.50342390e+00 2.30809356e-02 1.33443826e-03
6.95000000e+02 3.00000000e+00 1.93571497e+00 1.68660515e-01 2.47272929e-03
6.95000000e+02 4.00000000e+00 2.05502320e+00 1.91325676e-01 3.96241251e-03
6.95000000e+02 5.00000000e+00 2.36997568e+00 2.27131286e-01 1.02985827e-02
6.95000000e+02 6.00000000e+00 2.39830002e+00 9.03089469e-02 1.39311221e-02
6.96000000e+02 1.00000000e+00 1.44917354e+00 1.88137551e-02 1.28783834e-03
6.96000000e+02 2.00000000e+00 1.49076668e+00 1.48225665e-01 1.15492869e-03
6.96000000e+02 3.00000000e+00 1.97441512e+00 2.09378481e-01 2.23933730e-03
6.96000000e+02 4.00000000e+00 2.06157065e+00 1.88368615e-01 4.09749194e-03
6.96000000e+02 5.00000000e+00 2.35602636e+00 1.98640899e-01 7.74083707e-03
6.96000000e+02 6.00000000e+00 2.39229519e+00 8.74462206e-02 1.20651785e-02
6.97000000e+02 1.00000000e+00 1.15216661e+00 3.12851958e-02 5.99712390e-04
6.97000000e+02 2.00000000e+00 1.40201926e+00 1.83965223e-01 1.10206725e-03
6.97000000e+02 3.00000000e+00 1.75346542e+00 6.35174705e-02 1.14926948e-03
6.97000000e+02 4.00000000e+00 2.30358974e+00 1.77705432e-01 9.10325917e-03
6.97000000e+02 5.00000000e+00 2.35950394e+00 6.49295839e-02 7.75328623e-03
6.97000000e+02 6.00000000e+00 2.38898249e+00 1.19114266e-01 1.14550026e-02
6.98000000e+02 1.00000000e+00 1.20317922e+00 3.84257729e-02 6.81792424e-04
6.98000000e+02 2.00000000e+00 1.49815656e+00 1.52681546e-01 1.34564905e-03
6.98000000e+02 3.00000000e+00 1.69662786e+00 4.83615120e-02 7.16797376e-04
6.98000000e+02 4.00000000e+00 2.26348056e+00 1.79197018e-01 6.60440842e-03
6.98000000e+02 5.00000000e+00 2.36696577e+00 7.13363437e-02 9.09670782e-03
6.98000000e+02 6.00000000e+00 2.40208940e+00 1.03860387e-01 1.21696233e-02
6.99000000e+02 1.00000000e+00 1.25733364e+00 5.67263239e-02 7.78981014e-04
6.99000000e+02 2.00000000e+00 1.59914749e+00 1.52414164e-01 2.04459690e-03
6.99000000e+02 3.00000000e+00 1.64843629e+00 4.94046737e-02 1.88763606e-03
6.99000000e+02 4.00000000e+00 2.21610144e+00 1.79752660e-01 5.28689186e-03
6.99000000e+02 5.00000000e+00 2.37353121e+00 9.61473747e-02 1.22150630e-02
6.99000000e+02 6.00000000e+00 2.40880174e+00 9.47651719e-02 9.91486310e-03
7.00000000e+02 1.00000000e+00 1.31332580e+00 7.97747162e-02 8.89310063e-04
7.00000000e+02 2.00000000e+00 1.59251609e+00 2.58127799e-02 1.93678581e-03
7.00000000e+02 3.00000000e+00 1.71699273e+00 1.51195808e-01 8.04362598e-04
7.00000000e+02 4.00000000e+00 2.16448025e+00 1.79039168e-01 4.42855504e-03
7.00000000e+02 5.00000000e+00 2.37658909e+00 1.27796670e-01 1.51558422e-02
7.00000000e+02 6.00000000e+00 2.40954222e+00 8.90908281e-02 9.62585502e-03
7.01000000e+02 1.00000000e+00 1.37049013e+00 1.03039139e-01 1.01523524e-03
7.01000000e+02 2.00000000e+00 1.54754129e+00 1.95798171e-02 1.55048500e-03
7.01000000e+02 3.00000000e+00 1.82797572e+00 1.48721884e-01 3.27251032e-03
7.01000000e+02 4.00000000e+00 2.10999905e+00 1.82790962e-01 4.05577501e-03
7.01000000e+02 5.00000000e+00 2.37550984e+00 1.74378254e-01 1.43982286e-02
7.01000000e+02 6.00000000e+00 2.40537212e+00 8.76447233e-02 1.09483534e-02
7.02000000e+02 1.00000000e+00 1.16730910e+00 3.10302669e-02 6.23416459e-04
7.02000000e+02 2.00000000e+00 1.41572275e+00 1.66311038e-01 1.16481594e-03
7.02000000e+02 3.00000000e+00 1.70369095e+00 3.29356898e-02 7.45911316e-04
7.02000000e+02 4.00000000e+00 2.28025393e+00 1.60589943e-01 8.81745277e-03
7.02000000e+02 5.00000000e+00 2.36145859e+00 5.82706438e-02 7.91025504e-03
7.02000000e+02 6.00000000e+00 2.41575691e+00 9.67052521e-02 7.80204307e-03
7.03000000e+02 1.00000000e+00 1.21318028e+00 3.78109001e-02 6.99665247e-04
7.03000000e+02 2.00000000e+00 1.50885613e+00 1.58817130e-01 1.39922615e-03
7.03000000e+02 3.00000000e+00 1.66345287e+00 2.55691043e-02 2.07123951e-03
7.03000000e+02 4.00000000e+00 2.24701899e+00 1.70316840e-01 6.00553330e-03
7.03000000e+02 5.00000000e+00 2.36714864e+00 6.85142681e-02 9.17434042e-03
7.03000000e+02 6.00000000e+00 2.41881779e+00 8.82083128e-02 7.13602332e-03
7.04000000e+02 1.00000000e+00 1.26213331e+00 5.60443872e-02 7.88648752e-04
7.04000000e+02 2.00000000e+00 1.61059355e+00 1.65597733e-01 2.03646207e-03
7.04000000e+02 3.00000000e+00 1.62705213e+00 2.28916766e-02 1.79456133e-03
7.04000000e+02 4.00000000e+00 2.20772225e+00 1.75987244e-01 5.11705714e-03
7.04000000e+02 5.00000000e+00 2.37273676e+00 9.21565556e-02 1.16768707e-02
7.04000000e+02 6.00000000e+00 2.41637748e+00 8.62723445e-02 7.59792675e-03
7.05000000e+02 1.00000000e+00 1.17236360e+00 3.08182555e-02 6.31351221e-04
7.05000000e+02 2.00000000e+00 1.42051942e+00 1.61257811e-01 1.19588977e-03
7.05000000e+02 3.00000000e+00 1.68542163e+00 2.22419929e-02 6.89947412e-04
7.05000000e+02 4.00000000e+00 2.27304993e+00 1.55057270e-01 7.38508287e-03
7.05000000e+02 5.00000000e+00 2.36211513e+00 5.61498077e-02 7.92811106e-03
7.05000000e+02 6.00000000e+00 2.42467273e+00 8.84611302e-02 6.06486920e-03
7.06000000e+02 1.00000000e+00 1.12639049e+00 3.19911960e-02 5.60675384e-04
7.06000000e+02 2.00000000e+00 1.47882297e+00 1.99996000e-01 1.01064118e-03
7.06000000e+02 3.00000000e+00 1.86340214e+00 1.68735932e-01 2.95793133e-03
7.06000000e+02 4.00000000e+00 2.19823683e+00 1.75368757e-01 4.77085154e-03
7.06000000e+02 5.00000000e+00 2.35419163e+00 1.07934712e-01 7.71005919e-03
7.06000000e+02 6.00000000e+00 2.51834873e+00 3.79751642e-01 1.70935319e-03
7.07000000e+02 1.00000000e+00 1.19474607e+00 3.82558398e-02 6.67388071e-04
7.07000000e+02 2.00000000e+00 1.57442964e+00 1.91426395e-01 1.80247917e-03
7.07000000e+02 3.00000000e+00 1.79878498e+00 1.78614487e-01 2.13660567e-03
7.07000000e+02 4.00000000e+00 2.24894965e+00 1.69343422e-01 5.86555883e-03
